game_id,comp,season,date_utc,stage,venue,home_name,home_code,away_name,away_code,home_score,away_score,status,source,first_seen
nba-18447033,NBA,2025-26,2025-11-20T00:00:00Z,Regular Season,,Indiana Pacers,IND,Charlotte Hornets,CHA,127,118,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447035,NBA,2025-26,2025-11-20T00:00:00Z,Regular Season,,Philadelphia 76ers,PHI,Toronto Raptors,TOR,112,121,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447034,NBA,2025-26,2025-11-20T00:30:00Z,Regular Season,,Miami Heat,MIA,Golden State Warriors,GSW,110,96,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447036,NBA,2025-26,2025-11-20T01:00:00Z,Regular Season,,Minnesota Timberwolves,MIN,Washington Wizards,WAS,120,109,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447037,NBA,2025-26,2025-11-20T01:00:00Z,Regular Season,,New Orleans Pelicans,NOP,Denver Nuggets,DEN,118,125,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447038,NBA,2025-26,2025-11-20T01:00:00Z,Regular Season,,Oklahoma City Thunder,OKC,Sacramento Kings,SAC,113,99,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447039,NBA,2025-26,2025-11-20T02:30:00Z,Regular Season,,Dallas Mavericks,DAL,New York Knicks,NYK,111,113,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447040,NBA,2025-26,2025-11-20T03:00:00Z,Regular Season,,Portland Trail Blazers,POR,Chicago Bulls,CHI,121,122,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447041,NBA,2025-26,2025-11-21T00:00:00Z,Regular Season,,Orlando Magic,ORL,LA Clippers,LAC,129,101,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447042,NBA,2025-26,2025-11-21T01:00:00Z,Regular Season,,Memphis Grizzlies,MEM,Sacramento Kings,SAC,137,96,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447043,NBA,2025-26,2025-11-21T01:00:00Z,Regular Season,,Milwaukee Bucks,MIL,Philadelphia 76ers,PHI,114,123,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
